Crash_Year,Crash_Police_Region,Crash_Severity,Involving_Drink_Driving,Involving_Driver_Speed,Involving_Fatigued_Driver,Involving_Defective_Vehicle,Count_Crashes,Count_Fatality,Count_Hospitalised,Count_Medically_Treated,Count_Minor_Injury,Count_All_Casualties
2006,Central,Medical treatment,No,No,No,No,932,0,0,1123,101,1224
2006,Central,Medical treatment,No,No,No,Yes,36,0,0,47,3,50
2006,Central,Medical treatment,No,No,Yes,No,32,0,0,42,1,43
2006,Central,Medical treatment,No,No,Yes,Yes,1,0,0,2,0,2
2006,Central,Medical treatment,No,Yes,No,No,43,0,0,53,0,53
2006,Central,Medical treatment,No,Yes,No,Yes,2,0,0,3,0,3
2006,Central,Medical treatment,Yes,No,No,No,51,0,0,57,5,62
2006,Central,Medical treatment,Yes,No,No,Yes,2,0,0,3,0,3
2006,Central,Medical treatment,Yes,No,Yes,No,1,0,0,1,0,1
2006,Central,Medical treatment,Yes,Yes,No,No,11,0,0,17,0,17
2006,Central,Minor injury,No,No,No,No,637,0,0,0,745,745
2006,Central,Minor injury,No,No,No,Yes,21,0,0,0,24,24
2006,Central,Minor injury,No,No,Yes,No,16,0,0,0,18,18
2006,Central,Minor injury,No,Yes,No,No,29,0,0,0,36,36
2006,Central,Minor injury,No,Yes,No,Yes,1,0,0,0,2,2
2006,Central,Minor injury,Yes,No,No,No,32,0,0,0,37,37
2006,Central,Minor injury,Yes,No,No,Yes,1,0,0,0,1,1
2006,Central,Minor injury,Yes,No,Yes,No,1,0,0,0,1,1
2006,Central,Minor injury,Yes,Yes,No,No,6,0,0,0,9,9
2006,Central,Property damage only,No,No,No,No,1748,0,0,0,0,0
2006,Central,Property damage only,No,No,No,Yes,66,0,0,0,0,0
2006,Central,Property damage only,No,No,Yes,No,33,0,0,0,0,0
2006,Central,Property damage only,No,Yes,No,No,126,0,0,0,0,0
2006,Central,Property damage only,No,Yes,No,Yes,7,0,0,0,0,0
2006,Central,Property damage only,No,Yes,Yes,No,2,0,0,0,0,0
2006,Central,Property damage only,Yes,No,No,No,137,0,0,0,0,0
2006,Central,Property damage only,Yes,No,No,Yes,1,0,0,0,0,0
2006,Central,Property damage only,Yes,No,Yes,No,5,0,0,0,0,0
2006,Central,Property damage only,Yes,Yes,No,No,30,0,0,0,0,0
2006,Northern,Fatal,No,No,No,No,25,25,6,2,3,36
2006,Northern,Fatal,No,No,No,Yes,1,1,2,1,0,4
2006,Northern,Fatal,No,No,Yes,No,3,3,4,3,0,10
2006,Northern,Fatal,No,Yes,No,No,11,11,5,2,2,20
2006,Northern,Fatal,Yes,No,No,No,10,11,3,4,0,18
2006,Northern,Fatal,Yes,No,Yes,No,1,1,0,0,0,1
2006,Northern,Fatal,Yes,Yes,No,No,5,5,5,1,1,12
2006,Northern,Hospitalisation,No,No,No,No,534,0,628,70,40,738
2006,Northern,Hospitalisation,No,No,No,Yes,16,0,18,6,0,24
2006,Northern,Hospitalisation,No,No,Yes,No,18,0,20,1,0,21
2006,Northern,Hospitalisation,No,Yes,No,No,44,0,51,14,7,72
2006,Northern,Hospitalisation,No,Yes,Yes,No,1,0,1,0,0,1
2006,Northern,Hospitalisation,Yes,No,No,No,58,0,79,5,2,86
2006,Northern,Hospitalisation,Yes,No,No,Yes,1,0,1,0,1,2
2006,Northern,Hospitalisation,Yes,No,Yes,No,2,0,2,0,0,2
2006,Northern,Hospitalisation,Yes,Yes,No,No,16,0,23,6,1,30
2006,Northern,Medical treatment,No,No,No,No,507,0,0,627,56,683
2006,Northern,Medical treatment,No,No,No,Yes,16,0,0,17,0,17
2006,Northern,Medical treatment,No,No,Yes,No,12,0,0,14,0,14
2006,Northern,Medical treatment,No,No,Yes,Yes,1,0,0,1,0,1
2006,Northern,Medical treatment,No,Yes,No,No,23,0,0,28,1,29
2006,Northern,Medical treatment,No,Yes,No,Yes,1,0,0,2,1,3
2006,Northern,Medical treatment,Yes,No,No,No,31,0,0,33,4,37
2006,Northern,Medical treatment,Yes,No,No,Yes,2,0,0,2,0,2
2006,Northern,Medical treatment,Yes,Yes,No,No,6,0,0,9,0,9
2006,Northern,Minor injury,No,No,No,No,343,0,0,0,387,387
2006,Northern,Minor injury,No,No,No,Yes,8,0,0,0,11,11
2006,Northern,Minor injury,No,No,Yes,No,7,0,0,0,9,9
2006,Northern,Minor injury,No,Yes,No,No,13,0,0,0,13,13
2006,Northern,Minor injury,No,Yes,No,Yes,1,0,0,0,1,1
2006,Northern,Minor injury,Yes,No,No,No,18,0,0,0,24,24
2006,Northern,Minor injury,Yes,No,Yes,No,2,0,0,0,2,2
2006,Northern,Minor injury,Yes,Yes,No,No,3,0,0,0,3,3
2006,Northern,Property damage only,No,No,No,No,969,0,0,0,0,0
2006,Northern,Property damage only,No,No,No,Yes,30,0,0,0,0,0
2006,Northern,Property damage only,No,No,Yes,No,8,0,0,0,0,0
2006,Northern,Property damage only,No,Yes,No,No,60,0,0,0,0,0
2006,Northern,Property damage only,No,Yes,No,Yes,2,0,0,0,0,0
2006,Northern,Property damage only,Yes,No,No,No,82,0,0,0,0,0
2006,Northern,Property damage only,Yes,No,No,Yes,2,0,0,0,0,0
2006,Northern,Property damage only,Yes,Yes,No,No,13,0,0,0,0,0
2006,South Eastern,Fatal,No,No,No,No,29,29,4,9,2,44
2006,South Eastern,Fatal,No,No,Yes,No,1,1,1,0,0,2
2006,South Eastern,Fatal,No,Yes,No,No,4,4,2,0,0,6
2006,South Eastern,Fatal,Yes,No,No,No,7,7,1,1,0,9
2006,South Eastern,Fatal,Yes,Yes,No,No,7,7,2,2,0,11
2006,South Eastern,Hospitalisation,No,No,No,No,626,0,728,82,59,869
2006,South Eastern,Hospitalisation,No,No,No,Yes,20,0,23,1,3,27
2006,South Eastern,Hospitalisation,No,No,Yes,No,14,0,18,2,1,21
2006,South Eastern,Hospitalisation,No,Yes,No,No,53,0,57,10,8,75
2006,South Eastern,Hospitalisation,No,Yes,No,Yes,3,0,3,2,0,5
2006,South Eastern,Hospitalisation,Yes,No,No,No,90,0,109,13,6,128
2006,South Eastern,Hospitalisation,Yes,No,Yes,No,1,0,1,0,0,1
2006,South Eastern,Hospitalisation,Yes,Yes,No,No,19,0,23,3,0,26
2006,South Eastern,Medical treatment,No,No,No,No,880,0,0,1071,102,1173
2006,South Eastern,Medical treatment,No,No,No,Yes,18,0,0,20,0,20
2006,South Eastern,Medical treatment,No,No,Yes,No,12,0,0,13,0,13
2006,South Eastern,Medical treatment,No,Yes,No,No,33,0,0,44,4,48
2006,South Eastern,Medical treatment,No,Yes,No,Yes,1,0,0,1,0,1
2006,South Eastern,Medical treatment,Yes,No,No,No,57,0,0,64,6,70
2006,South Eastern,Medical treatment,Yes,No,No,Yes,1,0,0,1,0,1
2006,South Eastern,Medical treatment,Yes,No,Yes,No,4,0,0,7,1,8
2006,South Eastern,Medical treatment,Yes,Yes,No,No,8,0,0,11,0,11
2006,South Eastern,Minor injury,No,No,No,No,413,0,0,0,496,496
2006,South Eastern,Minor injury,No,No,No,Yes,6,0,0,0,6,6
2006,South Eastern,Minor injury,No,No,Yes,No,12,0,0,0,12,12
2006,South Eastern,Minor injury,No,Yes,No,No,26,0,0,0,28,28
2006,South Eastern,Minor injury,Yes,No,No,No,31,0,0,0,38,38
2006,South Eastern,Minor injury,Yes,No,Yes,No,3,0,0,0,3,3
2006,South Eastern,Minor injury,Yes,Yes,No,No,5,0,0,0,6,6
2006,South Eastern,Property damage only,No,No,No,No,772,0,0,0,0,0
2006,South Eastern,Property damage only,No,No,No,Yes,19,0,0,0,0,0
2006,South Eastern,Property damage only,No,No,Yes,No,22,0,0,0,0,0
2006,South Eastern,Property damage only,No,Yes,No,No,60,0,0,0,0,0
2006,South Eastern,Property damage only,No,Yes,No,Yes,2,0,0,0,0,0
2006,South Eastern,Property damage only,Yes,No,No,No,125,0,0,0,0,0
2006,South Eastern,Property damage only,Yes,No,No,Yes,3,0,0,0,0,0
2006,South Eastern,Property damage only,Yes,No,Yes,No,5,0,0,0,0,0
2006,South Eastern,Property damage only,Yes,Yes,No,No,21,0,0,0,0,0
2006,Southern,Fatal,No,No,No,No,41,46,24,16,5,91
2006,Southern,Fatal,No,No,No,Yes,3,3,1,0,0,4
2006,Southern,Fatal,No,No,Yes,No,2,2,1,3,0,6
2006,Southern,Fatal,No,Yes,No,No,6,11,2,0,1,14
2006,Southern,Fatal,No,Yes,No,Yes,1,2,1,1,0,4
2006,Southern,Fatal,Yes,No,No,No,11,13,2,1,0,16
2006,Southern,Fatal,Yes,Yes,No,No,5,5,1,0,2,8
2006,Southern,Hospitalisation,No,No,No,No,646,0,778,109,57,944
2006,Southern,Hospitalisation,No,No,No,Yes,25,0,33,0,4,37
2006,Southern,Hospitalisation,No,No,Yes,No,24,0,30,2,1,33
2006,Southern,Hospitalisation,No,Yes,No,No,33,0,43,13,4,60
2006,Southern,Hospitalisation,No,Yes,No,Yes,2,0,2,0,0,2
2006,Southern,Hospitalisation,Yes,No,No,No,64,0,80,15,1,96
2006,Southern,Hospitalisation,Yes,No,Yes,No,3,0,4,3,0,7
2006,Southern,Hospitalisation,Yes,Yes,No,No,9,0,10,2,2,14
2006,Southern,Hospitalisation,Yes,Yes,Yes,No,2,0,2,0,0,2
2006,Southern,Medical treatment,No,No,No,No,683,0,0,847,76,923
2006,Southern,Medical treatment,No,No,No,Yes,24,0,0,35,3,38
2006,Southern,Medical treatment,No,No,Yes,No,22,0,0,22,2,24
2006,Southern,Medical treatment,No,Yes,No,No,20,0,0,34,3,37
2006,Southern,Medical treatment,No,Yes,No,Yes,1,0,0,2,0,2
2006,Southern,Medical treatment,No,Yes,Yes,No,1,0,0,1,0,1
2006,Southern,Medical treatment,Yes,No,No,No,27,0,0,33,2,35
2006,Southern,Medical treatment,Yes,No,Yes,No,1,0,0,1,0,1
2006,Southern,Medical treatment,Yes,Yes,No,No,6,0,0,7,1,8
2006,Southern,Medical treatment,Yes,Yes,No,Yes,2,0,0,2,0,2
2006,Southern,Minor injury,No,No,No,No,464,0,0,0,536,536
2006,Southern,Minor injury,No,No,No,Yes,17,0,0,0,19,19
2006,Southern,Minor injury,No,No,Yes,No,13,0,0,0,13,13
2006,Southern,Minor injury,No,Yes,No,No,16,0,0,0,19,19
2006,Southern,Minor injury,No,Yes,No,Yes,3,0,0,0,4,4
2006,Southern,Minor injury,Yes,No,No,No,27,0,0,0,28,28
2006,Southern,Minor injury,Yes,No,No,Yes,2,0,0,0,4,4
2006,Southern,Minor injury,Yes,No,Yes,No,2,0,0,0,2,2
2006,Southern,Minor injury,Yes,Yes,No,No,5,0,0,0,6,6
2006,Southern,Property damage only,No,No,No,No,1444,0,0,0,0,0
2006,Southern,Property damage only,No,No,No,Yes,48,0,0,0,0,0
2006,Southern,Property damage only,No,No,Yes,No,33,0,0,0,0,0
2006,Southern,Property damage only,No,No,Yes,Yes,1,0,0,0,0,0
2006,Southern,Property damage only,No,Yes,No,No,88,0,0,0,0,0
2006,Southern,Property damage only,No,Yes,No,Yes,6,0,0,0,0,0
2006,Southern,Property damage only,No,Yes,Yes,No,1,0,0,0,0,0
2006,Southern,Property damage only,Yes,No,No,No,83,0,0,0,0,0
2006,Southern,Property damage only,Yes,No,No,Yes,1,0,0,0,0,0
2006,Southern,Property damage only,Yes,No,Yes,No,3,0,0,0,0,0
2006,Southern,Property damage only,Yes,Yes,No,No,18,0,0,0,0,0
2006,Unknown,Hospitalisation,No,No,No,No,3,0,4,1,0,5
2006,Unknown,Hospitalisation,No,Yes,No,No,2,0,3,1,0,4
2006,Unknown,Hospitalisation,Yes,No,No,No,1,0,1,0,0,1
2006,Unknown,Medical treatment,No,No,No,No,4,0,0,6,1,7
2006,Unknown,Minor injury,No,No,No,No,3,0,0,0,3,3
2006,Unknown,Property damage only,No,No,No,No,3,0,0,0,0,0
2007,Brisbane,Fatal,No,No,No,No,37,37,11,4,7,59
2007,Brisbane,Fatal,No,No,Yes,No,1,1,0,0,0,1
2007,Brisbane,Fatal,No,Yes,No,No,14,14,10,3,1,28
2007,Brisbane,Fatal,Yes,No,No,No,3,3,2,0,2,7
2007,Brisbane,Fatal,Yes,Yes,No,No,4,4,5,0,0,9
2007,Brisbane,Hospitalisation,No,No,No,No,1280,0,1470,151,167,1788
2007,Brisbane,Hospitalisation,No,No,No,Yes,26,0,31,4,3,38
2007,Brisbane,Hospitalisation,No,No,Yes,No,16,0,16,0,0,16
2007,Brisbane,Hospitalisation,No,Yes,No,No,59,0,73,10,9,92
2007,Brisbane,Hospitalisation,No,Yes,No,Yes,1,0,1,0,0,1
2007,Brisbane,Hospitalisation,Yes,No,No,No,88,0,110,10,11,131
2007,Brisbane,Hospitalisation,Yes,No,Yes,No,4,0,6,0,0,6
2007,Brisbane,Hospitalisation,Yes,Yes,No,No,19,0,27,2,0,29
2007,Brisbane,Hospitalisation,Yes,Yes,No,Yes,1,0,1,0,0,1
2007,Brisbane,Medical treatment,No,No,No,No,1771,0,0,2095,239,2334
2007,Brisbane,Medical treatment,No,No,No,Yes,32,0,0,38,1,39
2007,Brisbane,Medical treatment,No,No,Yes,No,25,0,0,26,0,26
2007,Brisbane,Medical treatment,No,Yes,No,No,55,0,0,64,8,72
2007,Brisbane,Medical treatment,No,Yes,No,Yes,2,0,0,2,0,2
2007,Brisbane,Medical treatment,Yes,No,No,No,65,0,0,77,3,80
2007,Brisbane,Medical treatment,Yes,No,Yes,No,1,0,0,1,0,1
2007,Brisbane,Medical treatment,Yes,Yes,No,No,9,0,0,10,1,11
2007,Brisbane,Minor injury,No,No,No,No,1092,0,0,0,1305,1305
2007,Brisbane,Minor injury,No,No,No,Yes,23,0,0,0,28,28
2007,Brisbane,Minor injury,No,No,Yes,No,17,0,0,0,19,19
2007,Brisbane,Minor injury,No,Yes,No,No,37,0,0,0,42,42
2007,Brisbane,Minor injury,No,Yes,No,Yes,3,0,0,0,3,3
2007,Brisbane,Minor injury,Yes,No,No,No,46,0,0,0,56,56
2007,Brisbane,Minor injury,Yes,No,Yes,No,1,0,0,0,1,1
2007,Brisbane,Minor injury,Yes,Yes,No,No,5,0,0,0,6,6
2007,Brisbane,Property damage only,No,No,No,No,1645,0,0,0,0,0
2007,Brisbane,Property damage only,No,No,No,Yes,42,0,0,0,0,0
2007,Brisbane,Property damage only,No,No,Yes,No,38,0,0,0,0,0
2007,Brisbane,Property damage only,No,Yes,No,No,150,0,0,0,0,0
2007,Brisbane,Property damage only,No,Yes,No,Yes,4,0,0,0,0,0
2007,Brisbane,Property damage only,No,Yes,Yes,No,1,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,No,No,No,176,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,No,No,Yes,2,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,No,Yes,No,3,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,Yes,No,No,21,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,Yes,No,Yes,1,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,Yes,Yes,No,1,0,0,0,0,0
2007,Central,Fatal,No,No,No,No,52,55,39,8,7,109
2007,Central,Fatal,No,No,No,Yes,2,2,3,1,3,9
2007,Central,Fatal,No,No,Yes,No,11,12,11,0,1,24
2007,Central,Fatal,No,Yes,No,No,12,13,1,1,0,15
2007,Central,Fatal,Yes,No,No,No,17,19,8,1,0,28
2007,Central,Fatal,Yes,No,No,Yes,1,1,1,0,0,2
2007,Central,Fatal,Yes,No,Yes,No,3,3,0,0,0,3
2007,Central,Fatal,Yes,Yes,No,No,8,9,7,1,2,19
2007,Central,Hospitalisation,No,No,No,No,851,0,986,145,127,1258
2007,Central,Hospitalisation,No,No,No,Yes,33,0,42,10,15,67
2007,Central,Hospitalisation,No,No,Yes,No,40,0,44,6,3,53
2007,Central,Hospitalisation,No,Yes,No,No,53,0,64,13,6,83
2007,Central,Hospitalisation,No,Yes,No,Yes,5,0,5,1,0,6
2007,Central,Hospitalisation,No,Yes,Yes,No,2,0,2,0,0,2
2007,Central,Hospitalisation,Yes,No,No,No,93,0,105,7,11,123
2007,Central,Hospitalisation,Yes,No,Yes,No,5,0,5,0,0,5
2007,Central,Hospitalisation,Yes,Yes,No,No,14,0,17,6,3,26
2007,Central,Hospitalisation,Yes,Yes,No,Yes,2,0,2,0,1,3
2007,Central,Medical treatment,No,No,No,No,943,0,0,1162,152,1314
2007,Central,Medical treatment,No,No,No,Yes,29,0,0,39,4,43
2007,Central,Medical treatment,No,No,Yes,No,32,0,0,41,2,43
2007,Central,Medical treatment,No,Yes,No,No,38,0,0,58,3,61
2007,Central,Medical treatment,No,Yes,Yes,No,2,0,0,2,1,3
2007,Central,Medical treatment,Yes,No,No,No,62,0,0,74,13,87
2007,Central,Medical treatment,Yes,No,Yes,No,4,0,0,4,0,4
2007,Central,Medical treatment,Yes,Yes,No,No,10,0,0,12,4,16
2007,Central,Minor injury,No,No,No,No,691,0,0,0,845,845
2007,Central,Minor injury,No,No,No,Yes,21,0,0,0,24,24
2007,Central,Minor injury,No,No,Yes,No,19,0,0,0,24,24
2007,Central,Minor injury,No,Yes,No,No,32,0,0,0,39,39
2007,Central,Minor injury,No,Yes,No,Yes,1,0,0,0,1,1
2007,Central,Minor injury,Yes,No,No,No,45,0,0,0,49,49
2007,Central,Minor injury,Yes,No,Yes,No,2,0,0,0,2,2
2007,Central,Minor injury,Yes,Yes,No,No,8,0,0,0,10,10
2007,Central,Property damage only,No,No,No,No,1714,0,0,0,0,0
2007,Central,Property damage only,No,No,No,Yes,69,0,0,0,0,0
2007,Central,Property damage only,No,No,Yes,No,40,0,0,0,0,0
2007,Central,Property damage only,No,Yes,No,No,125,0,0,0,0,0
2007,Central,Property damage only,No,Yes,No,Yes,5,0,0,0,0,0
2007,Central,Property damage only,No,Yes,Yes,No,1,0,0,0,0,0
2007,Central,Property damage only,Yes,No,No,No,152,0,0,0,0,0
2007,Central,Property damage only,Yes,No,Yes,No,7,0,0,0,0,0
2007,Central,Property damage only,Yes,Yes,No,No,27,0,0,0,0,0
2007,Central,Property damage only,Yes,Yes,No,Yes,1,0,0,0,0,0
2007,Northern,Fatal,No,No,No,No,18,22,7,0,1,30
2007,Northern,Fatal,No,No,Yes,No,1,4,1,0,0,5
2007,Northern,Fatal,No,Yes,No,No,4,4,5,4,0,13
2007,Northern,Fatal,Yes,No,No,No,6,6,4,4,1,15
2007,Northern,Fatal,Yes,No,No,Yes,1,1,0,6,0,7
2007,Northern,Fatal,Yes,Yes,No,No,5,5,5,0,0,10
2007,Northern,Hospitalisation,No,No,No,No,536,0,629,92,69,790
2007,Northern,Hospitalisation,No,No,No,Yes,17,0,28,3,3,34
2007,Northern,Hospitalisation,No,No,Yes,No,14,0,17,1,3,21
2007,Northern,Hospitalisation,No,Yes,No,No,31,0,37,5,9,51
2007,Northern,Hospitalisation,No,Yes,No,Yes,1,0,1,0,0,1
2007,Northern,Hospitalisation,Yes,No,No,No,58,0,67,10,3,80
2007,Northern,Hospitalisation,Yes,No,No,Yes,1,0,1,0,0,1
2007,Northern,Hospitalisation,Yes,No,Yes,No,2,0,2,0,0,2
2007,Northern,Hospitalisation,Yes,Yes,No,No,18,0,23,5,7,35
2007,Northern,Medical treatment,No,No,No,No,512,0,0,615,65,680
2007,Northern,Medical treatment,No,No,No,Yes,14,0,0,19,4,23
2007,Northern,Medical treatment,No,No,Yes,No,12,0,0,17,1,18
2007,Northern,Medical treatment,No,Yes,No,No,23,0,0,29,6,35
2007,Northern,Medical treatment,No,Yes,No,Yes,4,0,0,5,3,8
2007,Northern,Medical treatment,No,Yes,Yes,No,1,0,0,1,1,2
2007,Northern,Medical treatment,Yes,No,No,No,26,0,0,40,5,45
2007,Northern,Medical treatment,Yes,No,No,Yes,1,0,0,1,0,1
2007,Northern,Medical treatment,Yes,No,Yes,No,3,0,0,4,0,4
2007,Northern,Medical treatment,Yes,Yes,No,No,2,0,0,2,0,2
2007,Northern,Minor injury,No,No,No,No,402,0,0,0,487,487
2007,Northern,Minor injury,No,No,No,Yes,15,0,0,0,17,17
2007,Northern,Minor injury,No,No,Yes,No,8,0,0,0,8,8
2007,Northern,Minor injury,No,Yes,No,No,22,0,0,0,30,30
2007,Northern,Minor injury,No,Yes,No,Yes,1,0,0,0,2,2
2007,Northern,Minor injury,Yes,No,No,No,22,0,0,0,24,24
2007,Northern,Minor injury,Yes,No,No,Yes,2,0,0,0,2,2
2007,Northern,Minor injury,Yes,No,Yes,No,2,0,0,0,2,2
2007,Northern,Minor injury,Yes,Yes,No,No,5,0,0,0,6,6
2007,Northern,Property damage only,No,No,No,No,970,0,0,0,0,0
2007,Northern,Property damage only,No,No,No,Yes,39,0,0,0,0,0
2007,Northern,Property damage only,No,No,Yes,No,13,0,0,0,0,0
2007,Northern,Property damage only,No,Yes,No,No,72,0,0,0,0,0
2007,Northern,Property damage only,No,Yes,No,Yes,3,0,0,0,0,0
2007,Northern,Property damage only,Yes,No,No,No,74,0,0,0,0,0
2007,Northern,Property damage only,Yes,No,No,Yes,2,0,0,0,0,0
2007,Northern,Property damage only,Yes,No,Yes,No,3,0,0,0,0,0
2007,Northern,Property damage only,Yes,Yes,No,No,18,0,0,0,0,0
2007,South Eastern,Fatal,No,No,No,No,28,28,9,8,1,46
2007,South Eastern,Fatal,No,No,Yes,No,2,2,1,2,0,5
2007,South Eastern,Fatal,No,Yes,No,No,13,14,5,0,1,20
2007,South Eastern,Fatal,Yes,No,No,No,7,7,0,0,0,7
2007,South Eastern,Fatal,Yes,No,Yes,No,1,1,0,0,0,1
2007,South Eastern,Fatal,Yes,Yes,No,No,14,16,7,2,0,25
2007,South Eastern,Fatal,Yes,Yes,No,Yes,1,1,0,0,0,1
2007,South Eastern,Hospitalisation,No,No,No,No,666,0,757,112,89,958
2007,South Eastern,Hospitalisation,No,No,No,Yes,18,0,21,8,5,34
2007,South Eastern,Hospitalisation,No,No,Yes,No,21,0,23,2,1,26
2007,South Eastern,Hospitalisation,No,Yes,No,No,47,0,65,6,4,75
2007,South Eastern,Hospitalisation,No,Yes,No,Yes,1,0,1,0,0,1
2007,South Eastern,Hospitalisation,Yes,No,No,No,81,0,100,13,9,122
2007,South Eastern,Hospitalisation,Yes,No,No,Yes,2,0,2,0,0,2
2007,South Eastern,Hospitalisation,Yes,No,Yes,No,3,0,3,0,0,3
2007,South Eastern,Hospitalisation,Yes,Yes,No,No,21,0,27,2,2,31
2007,South Eastern,Hospitalisation,Yes,Yes,Yes,No,1,0,1,0,0,1
2007,South Eastern,Medical treatment,No,No,No,No,904,0,0,1104,125,1229
2007,South Eastern,Medical treatment,No,No,No,Yes,15,0,0,21,2,23
2007,South Eastern,Medical treatment,No,No,Yes,No,14,0,0,16,1,17
2007,South Eastern,Medical treatment,No,Yes,No,No,33,0,0,44,10,54
2007,South Eastern,Medical treatment,No,Yes,No,Yes,2,0,0,3,0,3
2007,South Eastern,Medical treatment,Yes,No,No,No,54,0,0,64,4,68
2007,South Eastern,Medical treatment,Yes,No,Yes,No,1,0,0,1,0,1
2007,South Eastern,Medical treatment,Yes,Yes,No,No,7,0,0,11,2,13
2007,South Eastern,Minor injury,No,No,No,No,477,0,0,0,582,582
2007,South Eastern,Minor injury,No,No,No,Yes,15,0,0,0,19,19
2007,South Eastern,Minor injury,No,No,Yes,No,11,0,0,0,11,11
2007,South Eastern,Minor injury,No,Yes,No,No,26,0,0,0,32,32
2007,South Eastern,Minor injury,No,Yes,No,Yes,1,0,0,0,1,1
2007,South Eastern,Minor injury,Yes,No,No,No,40,0,0,0,49,49
2007,South Eastern,Minor injury,Yes,No,Yes,No,4,0,0,0,5,5
2007,South Eastern,Minor injury,Yes,Yes,No,No,7,0,0,0,9,9
2007,South Eastern,Property damage only,No,No,No,No,839,0,0,0,0,0
2007,South Eastern,Property damage only,No,No,No,Yes,26,0,0,0,0,0
2007,South Eastern,Property damage only,No,No,Yes,No,23,0,0,0,0,0
2007,South Eastern,Property damage only,No,No,Yes,Yes,1,0,0,0,0,0
2007,South Eastern,Property damage only,No,Yes,No,No,63,0,0,0,0,0
2007,South Eastern,Property damage only,No,Yes,No,Yes,2,0,0,0,0,0
2007,South Eastern,Property damage only,Yes,No,No,No,126,0,0,0,0,0
2007,South Eastern,Property damage only,Yes,No,No,Yes,3,0,0,0,0,0
2007,South Eastern,Property damage only,Yes,No,Yes,No,7,0,0,0,0,0
2007,South Eastern,Property damage only,Yes,No,Yes,Yes,1,0,0,0,0,0
2007,South Eastern,Property damage only,Yes,Yes,No,No,20,0,0,0,0,0
2007,South Eastern,Property damage only,Yes,Yes,No,Yes,2,0,0,0,0,0
2007,Southern,Fatal,No,No,No,No,46,48,23,14,5,90
2007,Southern,Fatal,No,No,Yes,No,2,2,1,0,0,3
2007,Southern,Fatal,No,Yes,No,No,5,5,0,1,0,6
2007,Southern,Fatal,Yes,No,No,No,6,8,3,0,1,12
2007,Southern,Fatal,Yes,No,Yes,No,3,3,0,0,0,3
2007,Southern,Fatal,Yes,Yes,No,No,9,9,4,2,0,15
2007,Southern,Fatal,Yes,Yes,Yes,No,1,1,0,0,0,1
2007,Southern,Hospitalisation,No,No,No,No,694,0,808,140,83,1031
2007,Southern,Hospitalisation,No,No,No,Yes,27,0,35,4,3,42
2007,Southern,Hospitalisation,No,No,Yes,No,33,0,41,3,4,48
2007,Southern,Hospitalisation,No,Yes,No,No,47,0,56,3,4,63
2007,Southern,Hospitalisation,No,Yes,No,Yes,1,0,1,0,0,1
2007,Southern,Hospitalisation,No,Yes,Yes,No,1,0,1,0,0,1
2007,Southern,Hospitalisation,Yes,No,No,No,65,0,83,2,3,88
2007,Southern,Hospitalisation,Yes,No,No,Yes,1,0,1,0,0,1
2007,Southern,Hospitalisation,Yes,No,Yes,No,2,0,3,0,0,3
2007,Southern,Hospitalisation,Yes,Yes,No,No,19,0,29,3,2,34
2007,Southern,Hospitalisation,Yes,Yes,No,Yes,1,0,2,0,0,2
2007,Southern,Medical treatment,No,No,No,No,687,0,0,835,107,942
2007,Southern,Medical treatment,No,No,No,Yes,34,0,0,45,1,46
2007,Southern,Medical treatment,No,No,Yes,No,18,0,0,20,2,22
2007,Southern,Medical treatment,No,Yes,No,No,27,0,0,33,7,40
2007,Southern,Medical treatment,No,Yes,No,Yes,1,0,0,1,0,1
2007,Southern,Medical treatment,Yes,No,No,No,47,0,0,51,2,53
2007,Southern,Medical treatment,Yes,No,Yes,No,1,0,0,1,0,1
2007,Southern,Medical treatment,Yes,Yes,No,No,3,0,0,5,0,5
2007,Southern,Minor injury,No,No,No,No,595,0,0,0,746,746
2007,Southern,Minor injury,No,No,No,Yes,20,0,0,0,22,22
2007,Southern,Minor injury,No,No,Yes,No,11,0,0,0,11,11
2007,Southern,Minor injury,No,Yes,No,No,29,0,0,0,36,36
2007,Southern,Minor injury,No,Yes,No,Yes,3,0,0,0,6,6
2007,Southern,Minor injury,No,Yes,Yes,No,1,0,0,0,1,1
2007,Southern,Minor injury,Yes,No,No,No,34,0,0,0,38,38
2007,Southern,Minor injury,Yes,No,Yes,No,1,0,0,0,1,1
2007,Southern,Minor injury,Yes,Yes,No,No,6,0,0,0,7,7
2007,Southern,Minor injury,Yes,Yes,No,Yes,1,0,0,0,1,1
2007,Southern,Property damage only,No,No,No,No,1308,0,0,0,0,0
2007,Southern,Property damage only,No,No,No,Yes,61,0,0,0,0,0
2007,Southern,Property damage only,No,No,Yes,No,28,0,0,0,0,0
2007,Southern,Property damage only,No,No,Yes,Yes,1,0,0,0,0,0
2007,Southern,Property damage only,No,Yes,No,No,90,0,0,0,0,0
2007,Southern,Property damage only,No,Yes,No,Yes,4,0,0,0,0,0
2007,Southern,Property damage only,No,Yes,Yes,No,1,0,0,0,0,0
